ticker,simulated_time,interval_index,caching_policy,fresh_decision,cached_decision,matched,branch_taken,hit_or_miss,cached_latency_ms
RIOT,2026-04-07T22:34:43.866467+00:00,92,workflow_aware,BUY,BUY,True,trend,hit,41.3
IREN,2026-04-07T22:34:43.866467+00:00,92,workflow_aware,BUY,BUY,True,trend,miss,131.0
AAPL,2026-04-07T22:34:43.866467+00:00,92,workflow_aware,SELL,SELL,True,news_sentiment,hit,43.4
GOOG,2026-04-07T22:34:43.866467+00:00,92,workflow_aware,HOLD,HOLD,True,trend,hit,66.6
TSLA,2026-04-07T22:34:43.866467+00:00,92,workflow_aware,HOLD,HOLD,True,trend,miss,128.8
NVDA,2026-04-07T22:34:43.866467+00:00,92,workflow_aware,BUY,BUY,True,trend,hit,49.3
META,2026-04-07T22:34:43.866467+00:00,92,workflow_aware,BUY,BUY,True,trend,hit,64.0
COIN,2026-04-07T22:34:43.866467+00:00,92,workflow_aware,BUY,BUY,True,trend,miss,137.0
MARA,2026-04-07T22:34:43.866467+00:00,92,workflow_aware,HOLD,HOLD,True,trend,hit,67.4
SOUN,2026-04-07T22:34:43.866467+00:00,92,workflow_aware,HOLD,HOLD,True,trend,hit,43.0
RIOT,2026-04-07T22:34:43.866467+00:00,92,workflow_aware,BUY,BUY,True,trend,miss,150.3
IREN,2026-04-07T22:34:43.866467+00:00,92,workflow_aware,BUY,BUY,True,trend,hit,56.7
AAPL,2026-04-07T22:34:43.866467+00:00,92,workflow_aware,SELL,SELL,True,news_sentiment,miss,122.0
GOOG,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,HOLD,HOLD,True,trend,miss,158.6
TSLA,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,HOLD,HOLD,True,trend,hit,63.5
NVDA,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,BUY,BUY,True,trend,miss,129.0
META,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,BUY,BUY,True,trend,miss,129.0
COIN,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,BUY,BUY,True,trend,hit,50.6
MARA,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,HOLD,HOLD,True,trend,miss,157.5
HUT,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,BUY,BUY,True,trend,hit,62.2
SOUN,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,HOLD,HOLD,True,trend,miss,140.5
RIOT,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,BUY,BUY,True,trend,hit,52.2
IREN,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,BUY,BUY,True,trend,miss,130.3
AAPL,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,SELL,SELL,True,news_sentiment,hit,43.7
GOOG,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,HOLD,HOLD,True,trend,hit,69.1
TSLA,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,HOLD,HOLD,True,trend,miss,123.8
NVDA,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,BUY,BUY,True,trend,hit,58.6
COIN,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,BUY,BUY,True,trend,miss,111.5
MARA,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,HOLD,HOLD,True,trend,hit,59.0
HUT,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,BUY,BUY,True,trend,miss,142.4
SOUN,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,HOLD,HOLD,True,trend,hit,44.2
RIOT,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,BUY,BUY,True,trend,miss,126.0
IREN,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,BUY,BUY,True,trend,hit,54.5
AAPL,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,SELL,SELL,True,news_sentiment,miss,150.9
TSLA,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,HOLD,HOLD,True,trend,hit,47.6
NVDA,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,BUY,BUY,True,trend,miss,134.3
META,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,BUY,BUY,True,trend,miss,127.0
COIN,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,BUY,BUY,True,trend,hit,59.8
MARA,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,HOLD,HOLD,True,trend,miss,133.3
HUT,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,BUY,BUY,True,trend,hit,45.7
SOUN,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,HOLD,HOLD,True,trend,miss,139.6
IREN,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,BUY,BUY,True,trend,miss,118.3
AAPL,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,SELL,SELL,True,news_sentiment,hit,52.7
GOOG,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,HOLD,HOLD,True,trend,hit,49.4
TSLA,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,HOLD,HOLD,True,trend,miss,151.5
NVDA,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,BUY,BUY,True,trend,hit,52.3
META,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,BUY,BUY,True,trend,hit,55.4
COIN,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,BUY,BUY,True,trend,miss,123.7
MARA,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,HOLD,HOLD,True,trend,hit,78.2
HUT,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,BUY,BUY,True,trend,miss,124.0
SOUN,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,HOLD,HOLD,True,trend,hit,60.0
RIOT,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,BUY,BUY,True,trend,miss,153.4
IREN,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,BUY,BUY,True,trend,hit,68.5
AAPL,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,SELL,SELL,True,news_sentiment,miss,223.3
GOOG,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,HOLD,HOLD,True,trend,miss,188.6
TSLA,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,HOLD,HOLD,True,trend,hit,74.0
NVDA,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,BUY,BUY,True,trend,miss,152.0
META,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,BUY,BUY,True,trend,miss,147.6
COIN,2026-04-07T22:35:03.866467+00:00,93,workflow_aware,BUY,BUY,True,trend,hit,51.0
MARA,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,HOLD,HOLD,True,trend,miss,145.8
HUT,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,BUY,BUY,True,trend,hit,58.5
SOUN,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,HOLD,HOLD,True,trend,miss,172.5
IREN,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,BUY,BUY,True,trend,miss,145.9
AAPL,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,SELL,SELL,True,news_sentiment,hit,78.7
GOOG,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,HOLD,HOLD,True,trend,hit,40.5
TSLA,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,HOLD,HOLD,True,trend,miss,163.7
NVDA,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,BUY,BUY,True,trend,hit,57.4
META,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,BUY,BUY,True,trend,hit,51.1
COIN,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,BUY,BUY,True,trend,miss,132.3
MARA,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,HOLD,HOLD,True,trend,hit,44.6
HUT,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,BUY,BUY,True,trend,miss,170.6
SOUN,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,HOLD,HOLD,True,trend,hit,56.2
RIOT,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,BUY,BUY,True,trend,miss,103.7
IREN,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,BUY,BUY,True,trend,hit,39.7
AAPL,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,SELL,SELL,True,news_sentiment,miss,119.7
GOOG,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,HOLD,HOLD,True,trend,miss,141.6
TSLA,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,HOLD,HOLD,True,trend,hit,44.5
NVDA,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,BUY,BUY,True,trend,miss,137.4
META,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,BUY,BUY,True,trend,miss,154.6
COIN,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,BUY,BUY,True,trend,hit,122.5
MARA,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,HOLD,HOLD,True,trend,miss,238.7
HUT,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,BUY,BUY,True,trend,hit,48.8
SOUN,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,HOLD,HOLD,True,trend,miss,112.1
RIOT,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,BUY,BUY,True,trend,hit,57.1
IREN,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,BUY,BUY,True,trend,miss,122.2
AAPL,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,SELL,SELL,True,news_sentiment,hit,75.0
GOOG,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,HOLD,HOLD,True,trend,hit,83.8
TSLA,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,HOLD,HOLD,True,trend,miss,147.1
NVDA,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,BUY,BUY,True,trend,miss,147.0
META,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,BUY,BUY,True,trend,miss,165.7
COIN,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,BUY,BUY,True,trend,miss,180.9
HUT,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,BUY,BUY,True,trend,miss,243.6
SOUN,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,HOLD,HOLD,True,trend,hit,62.1
RIOT,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,BUY,BUY,True,trend,miss,228.0
IREN,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,BUY,BUY,True,trend,hit,73.4
AAPL,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,SELL,SELL,True,news_sentiment,miss,150.2
GOOG,2026-04-07T22:35:23.866467+00:00,94,workflow_aware,HOLD,HOLD,True,trend,miss,174.4
TSLA,2026-04-07T22:35:43.866467+00:00,95,workflow_aware,HOLD,HOLD,True,trend,hit,55.7
NVDA,2026-04-07T22:35:43.866467+00:00,95,workflow_aware,BUY,BUY,True,trend,hit,137.0
META,2026-04-07T22:35:43.866467+00:00,95,workflow_aware,BUY,BUY,True,trend,hit,88.1
