ticker,simulated_time,interval_index,caching_policy,fresh_decision,cached_decision,matched,branch_taken,hit_or_miss,cached_latency_ms
RIOT,2026-04-07T23:19:44.781706+00:00,3,workflow_aware,HOLD,HOLD,True,trend,miss,143.3
IREN,2026-04-07T23:19:44.781706+00:00,3,workflow_aware,BUY,BUY,True,trend,miss,175.8
AAPL,2026-04-07T23:19:44.781706+00:00,3,workflow_aware,HOLD,HOLD,True,news_sentiment,hit,60.0
GOOG,2026-04-07T23:19:44.781706+00:00,3,workflow_aware,HOLD,HOLD,True,trend,hit,45.0
TSLA,2026-04-07T23:19:44.781706+00:00,3,workflow_aware,HOLD,HOLD,True,trend,hit,51.7
NVDA,2026-04-07T23:19:44.781706+00:00,3,workflow_aware,HOLD,HOLD,True,trend,hit,71.1
META,2026-04-07T23:19:44.781706+00:00,3,workflow_aware,HOLD,HOLD,True,trend,hit,48.0
COIN,2026-04-07T23:19:44.781706+00:00,3,workflow_aware,SELL,SELL,True,trend,hit,51.2
MARA,2026-04-07T23:19:44.781706+00:00,3,workflow_aware,HOLD,HOLD,True,trend,hit,59.7
HUT,2026-04-07T23:19:44.781706+00:00,3,workflow_aware,HOLD,HOLD,True,trend,hit,65.7
SOUN,2026-04-07T23:19:44.781706+00:00,3,workflow_aware,BUY,BUY,True,trend,hit,46.7
RIOT,2026-04-07T23:19:44.781706+00:00,3,workflow_aware,HOLD,HOLD,True,trend,hit,56.0
IREN,2026-04-07T23:19:44.781706+00:00,3,workflow_aware,BUY,BUY,True,trend,hit,61.1
GOOG,2026-04-07T23:19:44.781706+00:00,3,workflow_aware,HOLD,HOLD,True,trend,miss,114.2
TSLA,2026-04-07T23:19:44.781706+00:00,3,workflow_aware,HOLD,HOLD,True,trend,miss,146.4
NVDA,2026-04-07T23:19:44.781706+00:00,3,workflow_aware,HOLD,HOLD,True,trend,miss,149.9
COIN,2026-04-07T23:19:44.781706+00:00,3,workflow_aware,SELL,SELL,True,trend,miss,187.2
HUT,2026-04-07T23:19:44.781706+00:00,3,workflow_aware,HOLD,HOLD,True,trend,miss,146.4
SOUN,2026-04-07T23:19:44.781706+00:00,3,workflow_aware,BUY,BUY,True,trend,miss,162.8
RIOT,2026-04-07T23:19:44.781706+00:00,3,workflow_aware,HOLD,HOLD,True,trend,miss,113.7
IREN,2026-04-07T23:19:44.781706+00:00,3,workflow_aware,BUY,BUY,True,trend,miss,117.6
AAPL,2026-04-07T23:19:44.781706+00:00,3,workflow_aware,HOLD,HOLD,True,news_sentiment,hit,71.0
TSLA,2026-04-07T23:19:44.781706+00:00,3,workflow_aware,HOLD,HOLD,True,trend,hit,37.2
NVDA,2026-04-07T23:19:44.781706+00:00,3,workflow_aware,HOLD,HOLD,True,trend,hit,53.6
META,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,HOLD,HOLD,True,trend,hit,60.0
COIN,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,SELL,SELL,True,trend,hit,74.3
MARA,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,HOLD,HOLD,True,trend,hit,66.3
HUT,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,HOLD,HOLD,True,trend,hit,49.8
SOUN,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,BUY,BUY,True,trend,hit,54.5
RIOT,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,HOLD,HOLD,True,trend,hit,52.4
IREN,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,BUY,BUY,True,trend,hit,85.5
AAPL,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,HOLD,HOLD,True,news_sentiment,miss,123.6
GOOG,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,HOLD,HOLD,True,trend,miss,156.4
TSLA,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,HOLD,HOLD,True,trend,miss,144.4
NVDA,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,HOLD,HOLD,True,trend,miss,124.1
META,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,HOLD,HOLD,True,trend,miss,154.4
COIN,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,SELL,SELL,True,trend,miss,107.6
HUT,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,HOLD,HOLD,True,trend,miss,154.0
SOUN,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,BUY,BUY,True,trend,miss,141.7
RIOT,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,HOLD,HOLD,True,trend,miss,157.3
IREN,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,BUY,BUY,True,trend,miss,149.7
AAPL,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,HOLD,HOLD,True,news_sentiment,hit,40.1
GOOG,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,HOLD,HOLD,True,trend,hit,76.9
TSLA,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,HOLD,HOLD,True,trend,hit,61.2
NVDA,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,HOLD,HOLD,True,trend,hit,53.5
META,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,HOLD,HOLD,True,trend,hit,60.6
COIN,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,SELL,SELL,True,trend,hit,62.5
MARA,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,HOLD,HOLD,True,trend,hit,49.5
HUT,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,HOLD,HOLD,True,trend,hit,53.3
SOUN,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,BUY,BUY,True,trend,hit,49.8
RIOT,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,HOLD,HOLD,True,trend,hit,51.0
IREN,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,BUY,BUY,True,trend,hit,73.9
AAPL,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,HOLD,HOLD,True,news_sentiment,miss,107.6
GOOG,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,HOLD,HOLD,True,trend,miss,151.5
TSLA,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,HOLD,HOLD,True,trend,miss,122.7
NVDA,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,HOLD,HOLD,True,trend,miss,158.3
META,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,HOLD,HOLD,True,trend,miss,128.7
COIN,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,SELL,SELL,True,trend,miss,126.3
MARA,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,HOLD,HOLD,True,trend,miss,164.3
SOUN,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,BUY,BUY,True,trend,miss,128.0
RIOT,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,HOLD,HOLD,True,trend,miss,156.2
IREN,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,BUY,BUY,True,trend,miss,132.9
GOOG,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,HOLD,HOLD,True,trend,hit,53.8
TSLA,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,HOLD,HOLD,True,trend,hit,66.5
NVDA,2026-04-07T23:20:04.781706+00:00,4,workflow_aware,HOLD,HOLD,True,trend,hit,58.5
META,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,trend,hit,60.6
COIN,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,SELL,SELL,True,trend,hit,82.2
MARA,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,trend,hit,61.5
HUT,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,trend,hit,54.0
SOUN,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,BUY,BUY,True,trend,hit,70.9
RIOT,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,trend,hit,73.2
IREN,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,BUY,BUY,True,trend,hit,86.4
AAPL,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,news_sentiment,miss,205.0
GOOG,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,trend,miss,154.2
TSLA,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,trend,miss,145.2
NVDA,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,trend,miss,135.4
COIN,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,SELL,SELL,True,trend,miss,148.8
MARA,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,trend,miss,157.0
HUT,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,trend,miss,119.0
SOUN,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,BUY,BUY,True,trend,miss,159.8
RIOT,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,trend,miss,137.4
IREN,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,BUY,BUY,True,trend,miss,139.1
AAPL,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,news_sentiment,hit,45.3
GOOG,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,trend,hit,49.2
TSLA,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,trend,hit,44.0
NVDA,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,trend,hit,54.5
META,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,trend,hit,49.1
COIN,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,SELL,SELL,True,trend,hit,50.9
MARA,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,trend,hit,52.8
HUT,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,trend,hit,52.7
SOUN,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,BUY,BUY,True,trend,hit,47.5
RIOT,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,trend,hit,65.6
IREN,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,BUY,BUY,True,trend,hit,49.1
AAPL,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,news_sentiment,miss,133.2
GOOG,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,trend,miss,129.4
TSLA,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,trend,miss,169.5
NVDA,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,trend,miss,130.5
META,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,trend,miss,131.7
COIN,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,SELL,SELL,True,trend,miss,173.4
MARA,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,trend,miss,137.3
HUT,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,trend,miss,136.9
SOUN,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,BUY,BUY,True,trend,miss,161.5
RIOT,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,trend,miss,158.2
IREN,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,BUY,BUY,True,trend,miss,116.4
AAPL,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,news_sentiment,hit,47.7
GOOG,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,trend,hit,58.3
TSLA,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,trend,hit,53.4
NVDA,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,trend,hit,61.1
META,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,trend,hit,56.4
COIN,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,SELL,SELL,True,trend,hit,72.1
MARA,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,trend,hit,46.8
HUT,2026-04-07T23:20:24.781706+00:00,5,workflow_aware,HOLD,HOLD,True,trend,hit,48.5
SOUN,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,BUY,BUY,True,trend,hit,57.6
RIOT,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,hit,60.0
IREN,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,BUY,False,trend,hit,69.2
AAPL,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,news_sentiment,miss,120.8
GOOG,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,miss,135.2
TSLA,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,miss,135.3
NVDA,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,miss,111.1
META,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,miss,134.2
COIN,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,SELL,SELL,True,trend,miss,171.2
MARA,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,miss,140.5
HUT,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,miss,159.1
RIOT,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,miss,92.3
IREN,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,miss,159.0
AAPL,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,news_sentiment,hit,44.8
GOOG,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,hit,55.3
TSLA,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,hit,69.0
NVDA,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,hit,65.0
MARA,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,hit,62.2
SOUN,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,BUY,BUY,True,trend,miss,115.2
RIOT,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,hit,62.4
IREN,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,hit,62.9
GOOG,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,miss,140.9
TSLA,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,miss,149.0
NVDA,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,miss,126.4
META,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,miss,146.6
MARA,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,miss,97.6
HUT,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,miss,167.1
SOUN,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,BUY,BUY,True,trend,hit,66.1
RIOT,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,miss,156.0
IREN,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,miss,160.5
AAPL,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,news_sentiment,miss,129.9
GOOG,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,hit,69.3
TSLA,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,hit,85.0
NVDA,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,hit,66.6
META,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,hit,80.9
COIN,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,SELL,SELL,True,trend,hit,68.9
MARA,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,hit,72.4
HUT,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,hit,80.0
RIOT,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,hit,44.2
IREN,2026-04-07T23:20:44.781706+00:00,6,workflow_aware,HOLD,HOLD,True,trend,hit,62.6
AAPL,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,news_sentiment,hit,62.0
GOOG,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,trend,miss,119.1
TSLA,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,trend,miss,150.9
NVDA,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,trend,miss,148.6
META,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,trend,miss,149.7
COIN,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,SELL,SELL,True,trend,miss,116.2
MARA,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,trend,miss,156.9
HUT,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,trend,miss,153.3
SOUN,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,BUY,BUY,True,trend,hit,53.6
RIOT,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,trend,miss,102.6
IREN,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,BUY,BUY,True,trend,miss,127.5
AAPL,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,news_sentiment,miss,118.4
GOOG,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,trend,hit,52.2
TSLA,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,trend,hit,54.2
META,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,trend,hit,43.0
COIN,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,SELL,SELL,True,trend,hit,59.0
MARA,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,trend,hit,54.9
HUT,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,trend,hit,101.7
SOUN,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,BUY,BUY,True,trend,miss,144.0
RIOT,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,trend,hit,66.4
IREN,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,BUY,BUY,True,trend,hit,64.6
AAPL,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,news_sentiment,hit,160.8
GOOG,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,trend,miss,137.4
TSLA,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,trend,miss,150.7
NVDA,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,trend,miss,128.2
COIN,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,SELL,SELL,True,trend,miss,123.9
MARA,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,trend,miss,146.4
SOUN,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,BUY,BUY,True,trend,hit,47.1
RIOT,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,trend,miss,159.6
IREN,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,BUY,BUY,True,trend,miss,129.0
AAPL,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,news_sentiment,miss,150.9
GOOG,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,trend,hit,68.9
TSLA,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,trend,hit,68.9
NVDA,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,trend,hit,48.7
META,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,trend,miss,130.2
COIN,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,SELL,SELL,True,trend,hit,72.4
MARA,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,trend,hit,61.4
HUT,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,trend,hit,56.6
SOUN,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,BUY,BUY,True,trend,miss,191.2
RIOT,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,trend,hit,54.8
AAPL,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,news_sentiment,hit,40.9
GOOG,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,trend,miss,138.9
TSLA,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,trend,miss,146.8
NVDA,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,trend,miss,195.7
META,2026-04-07T23:21:04.781706+00:00,7,workflow_aware,HOLD,HOLD,True,trend,hit,60.3
COIN,2026-04-07T23:21:24.781706+00:00,8,workflow_aware,SELL,SELL,True,trend,miss,134.7
HUT,2026-04-07T23:21:24.781706+00:00,8,workflow_aware,HOLD,HOLD,True,trend,miss,156.3
SOUN,2026-04-07T23:21:24.781706+00:00,8,workflow_aware,BUY,BUY,True,trend,hit,89.2
RIOT,2026-04-07T23:21:24.781706+00:00,8,workflow_aware,HOLD,HOLD,True,trend,miss,105.3
IREN,2026-04-07T23:21:24.781706+00:00,8,workflow_aware,HOLD,HOLD,True,trend,miss,151.0
AAPL,2026-04-07T23:21:24.781706+00:00,8,workflow_aware,HOLD,HOLD,True,news_sentiment,miss,131.0
GOOG,2026-04-07T23:21:24.781706+00:00,8,workflow_aware,HOLD,HOLD,True,trend,hit,57.4
NVDA,2026-04-07T23:21:24.781706+00:00,8,workflow_aware,HOLD,HOLD,True,trend,hit,43.1
META,2026-04-07T23:21:24.781706+00:00,8,workflow_aware,HOLD,HOLD,True,trend,miss,128.1
COIN,2026-04-07T23:21:24.781706+00:00,8,workflow_aware,SELL,SELL,True,trend,hit,64.7
MARA,2026-04-07T23:21:24.781706+00:00,8,workflow_aware,HOLD,HOLD,True,trend,hit,59.0
HUT,2026-04-07T23:21:24.781706+00:00,8,workflow_aware,HOLD,HOLD,True,trend,hit,47.3
SOUN,2026-04-07T23:21:24.781706+00:00,8,workflow_aware,BUY,BUY,True,trend,miss,121.7
RIOT,2026-04-07T23:21:24.781706+00:00,8,workflow_aware,HOLD,HOLD,True,trend,hit,59.3
IREN,2026-04-07T23:21:24.781706+00:00,8,workflow_aware,HOLD,HOLD,True,trend,hit,51.5
AAPL,2026-04-07T23:21:24.781706+00:00,8,workflow_aware,HOLD,HOLD,True,news_sentiment,hit,44.6
GOOG,2026-04-07T23:21:24.781706+00:00,8,workflow_aware,HOLD,HOLD,True,trend,miss,174.4
TSLA,2026-04-07T23:21:24.781706+00:00,8,workflow_aware,HOLD,HOLD,True,trend,miss,138.3
NVDA,2026-04-07T23:21:24.781706+00:00,8,workflow_aware,HOLD,HOLD,True,trend,miss,141.3
META,2026-04-07T23:21:24.781706+00:00,8,workflow_aware,HOLD,HOLD,True,trend,hit,64.7
COIN,2026-04-07T23:21:24.781706+00:00,8,workflow_aware,SELL,SELL,True,trend,miss,142.5
MARA,2026-04-07T23:21:24.781706+00:00,8,workflow_aware,HOLD,HOLD,True,trend,miss,102.8
HUT,2026-04-07T23:21:24.781706+00:00,8,workflow_aware,HOLD,HOLD,True,trend,miss,129.5
SOUN,2026-04-07T23:21:24.781706+00:00,8,workflow_aware,BUY,BUY,True,trend,hit,66.2
RIOT,2026-04-07T23:21:24.781706+00:00,8,workflow_aware,HOLD,HOLD,True,trend,miss,141.9
