Datetime,NVDA,MARA,COIN,IREN,SOUN,TSLA,RIOT,GOOG,META,HUT
2026-03-24 13:30:00+00:00,174.76199340820312,8.835000038146973,199.10000610351562,41.900001525878906,6.690000057220459,376.69500732421875,14.15999984741211,296.2099914550781,599.0999755859375,52.060001373291016
2026-03-24 13:31:00+00:00,174.80999755859375,8.895000457763672,198.6199951171875,41.7400016784668,6.704999923706055,379.5296936035156,14.319999694824219,295.94000244140625,598.510009765625,52.595001220703125
2026-03-24 13:32:00+00:00,175.5399932861328,8.919899940490723,199.33999633789062,41.75,6.749899864196777,380.9800109863281,14.369999885559082,296.8800048828125,599.8599853515625,52.720298767089844
2026-03-24 13:33:00+00:00,175.6300048828125,8.949999809265137,200.5399932861328,41.755001068115234,6.771599769592285,381.6600036621094,14.399999618530273,296.69000244140625,598.1900024414062,52.7400016784668
2026-03-24 13:34:00+00:00,175.36000061035156,8.944999694824219,201.67999267578125,42.16999816894531,6.799799919128418,381.8999938964844,14.489999771118164,296.9800109863281,598.7000122070312,52.86000061035156
2026-03-24 13:35:00+00:00,175.63499450683594,8.944999694824219,201.47500610351562,42.46500015258789,6.801000118255615,383.2099914550781,14.460000038146973,297.0299987792969,599.3400268554688,53.25
2026-03-24 13:36:00+00:00,175.4600067138672,8.9350004196167,200.8699951171875,42.34000015258789,6.764999866485596,383.9601135253906,14.4399995803833,296.8800048828125,598.8400268554688,53.08000183105469
2026-03-24 13:37:00+00:00,175.2100067138672,8.90999984741211,200.33999633789062,42.41999816894531,6.724999904632568,383.56988525390625,14.456000328063965,296.5249938964844,598.030029296875,52.939998626708984
2026-03-24 13:38:00+00:00,175.10000610351562,8.920000076293945,200.3000030517578,42.540000915527344,6.735000133514404,384.2749938964844,14.470000267028809,296.6300048828125,597.760009765625,52.91999816894531
2026-03-24 13:39:00+00:00,175.4550018310547,8.914999961853027,199.1999969482422,42.400001525878906,6.735000133514404,384.6000061035156,14.430000305175781,296.80999755859375,598.4450073242188,52.83810043334961
2026-03-24 13:40:00+00:00,175.13999938964844,8.869999885559082,198.38999938964844,42.169898986816406,6.695000171661377,384.4949951171875,14.380000114440918,296.09478759765625,597.2100219726562,52.435001373291016
2026-03-24 13:41:00+00:00,174.8000030517578,8.84000015258789,197.73500061035156,41.88999938964844,6.670000076293945,383.69500732421875,14.305000305175781,295.7900085449219,596.9600219726562,52.099998474121094
2026-03-24 13:42:00+00:00,174.41070556640625,8.850000381469727,197.125,42.0,6.659999847412109,382.8800048828125,14.329999923706055,295.4100036621094,596.1799926757812,52.369998931884766
2026-03-24 13:43:00+00:00,175.02000427246094,8.904999732971191,198.64999389648438,42.16999816894531,6.684999942779541,383.8299865722656,14.305000305175781,295.4999084472656,597.1300048828125,52.439998626708984
2026-03-24 13:44:00+00:00,174.7899932861328,8.85990047454834,198.02000427246094,42.00019836425781,6.664999961853027,383.82501220703125,14.300000190734863,295.0799865722656,596.469970703125,52.34000015258789
2026-03-24 13:45:00+00:00,174.77000427246094,8.869999885559082,198.02999877929688,42.349998474121094,6.675000190734863,383.49639892578125,14.329999923706055,294.9649963378906,596.6400146484375,52.33000183105469
2026-03-24 13:46:00+00:00,174.99000549316406,8.914999961853027,198.10000610351562,42.380001068115234,6.684999942779541,383.760009765625,14.380000114440918,295.17999267578125,596.760009765625,52.279998779296875
2026-03-24 13:47:00+00:00,175.28500366210938,8.920000076293945,197.86000061035156,42.15999984741211,6.695000171661377,385.7850036621094,14.354999542236328,295.42999267578125,597.8499755859375,52.04999923706055
2026-03-24 13:48:00+00:00,175.1300048828125,8.880000114440918,196.9199981689453,41.810001373291016,6.668000221252441,385.6418151855469,14.3100004196167,295.3299865722656,596.5150146484375,51.81999969482422
2026-03-24 13:49:00+00:00,174.94000244140625,8.845000267028809,196.1300048828125,41.599998474121094,6.659900188446045,383.07000732421875,14.270000457763672,294.739990234375,595.7999877929688,51.72999954223633
2026-03-24 13:50:00+00:00,174.67999267578125,8.824999809265137,196.02000427246094,41.310001373291016,6.644999980926514,382.3900146484375,14.270000457763672,294.57000732421875,595.4450073242188,51.82500076293945
2026-03-24 13:51:00+00:00,174.27999877929688,8.8100004196167,195.88999938964844,41.47999954223633,6.659900188446045,382.0150146484375,14.274999618530273,294.3699035644531,595.7822265625,51.77000045776367
2026-03-24 13:52:00+00:00,174.17999267578125,8.789999961853027,194.92999267578125,41.31999969482422,6.630099773406982,381.689697265625,14.239999771118164,294.4200134277344,595.7100219726562,51.65999984741211
2026-03-24 13:53:00+00:00,174.41510009765625,8.800000190734863,195.14999389648438,41.37990188598633,6.644999980926514,381.92999267578125,14.3100004196167,295.05999755859375,596.97998046875,51.974998474121094
2026-03-24 13:54:00+00:00,174.63999938964844,8.779999732971191,195.60499572753906,41.459999084472656,6.644999980926514,382.2799987792969,14.329999923706055,295.1400146484375,596.8300170898438,52.029998779296875
2026-03-24 13:55:00+00:00,174.3800048828125,8.755000114440918,194.99000549316406,41.20000076293945,6.6269001960754395,381.648193359375,14.25,294.8800048828125,596.2899780273438,52.0099983215332
2026-03-24 13:56:00+00:00,174.49000549316406,8.79069995880127,195.39500427246094,41.27000045776367,6.649899959564209,381.9200134277344,14.399999618530273,294.6700134277344,595.6099853515625,52.27000045776367
2026-03-24 13:57:00+00:00,174.77000427246094,8.812800407409668,195.14999389648438,41.47999954223633,6.65500020980835,382.3500061035156,14.470000267028809,294.9985046386719,595.0050048828125,52.2599983215332
2026-03-24 13:58:00+00:00,174.89999389648438,8.8100004196167,195.41000366210938,41.45000076293945,6.65500020980835,382.57501220703125,14.484999656677246,295.2799987792969,596.0250244140625,52.202999114990234
2026-03-24 13:59:00+00:00,174.689697265625,8.8100004196167,195.10000610351562,41.43000030517578,6.650000095367432,382.8699951171875,14.449999809265137,295.1499938964844,595.739990234375,52.189998626708984
2026-03-24 14:00:00+00:00,174.94000244140625,8.84000015258789,195.6300048828125,41.61000061035156,6.670000076293945,383.07000732421875,14.470000267028809,295.3399963378906,595.2849731445312,52.400001525878906
2026-03-24 14:01:00+00:00,175.20010375976562,8.885000228881836,196.69749450683594,41.95000076293945,6.690000057220459,384.6099853515625,14.569999694824219,295.77978515625,595.9199829101562,52.650001525878906
2026-03-24 14:02:00+00:00,175.05499267578125,8.850000381469727,195.58999633789062,41.90999984741211,6.670000076293945,385.07000732421875,14.5600004196167,295.4100036621094,595.0,52.625
2026-03-24 14:03:00+00:00,174.9199981689453,8.910099983215332,196.00999450683594,42.11000061035156,6.676799774169922,384.8900146484375,14.630000114440918,295.2250061035156,595.3150024414062,52.869998931884766
2026-03-24 14:04:00+00:00,174.92999267578125,8.889900207519531,195.52000427246094,42.09000015258789,6.65500020980835,384.4750061035156,14.585000038146973,295.4700012207031,594.5499877929688,52.810001373291016
2026-03-24 14:05:00+00:00,174.747802734375,8.90999984741211,196.3520050048828,42.150001525878906,6.675000190734863,385.0799865722656,14.600099563598633,295.2900085449219,594.885009765625,53.0004997253418
2026-03-24 14:06:00+00:00,174.5749969482422,8.890000343322754,195.52000427246094,42.130001068115234,6.664999961853027,385.07000732421875,14.600000381469727,294.8500061035156,593.5999755859375,53.01300048828125
2026-03-24 14:07:00+00:00,174.6300048828125,8.9399995803833,196.0404052734375,42.0,6.670000076293945,385.1400146484375,14.635000228881836,294.8800048828125,594.9149780273438,52.97999954223633
2026-03-24 14:08:00+00:00,174.76019287109375,8.960000038146973,196.4499969482422,42.040000915527344,6.699999809265137,385.94000244140625,14.6850004196167,295.1000061035156,595.510009765625,53.06999969482422
2026-03-24 14:09:00+00:00,174.66000366210938,8.939900398254395,196.3249969482422,41.93000030517578,6.684999942779541,385.5899963378906,14.670000076293945,295.25,594.97998046875,53.11000061035156
2026-03-24 14:10:00+00:00,174.83990478515625,8.904999732971191,196.44000244140625,41.959999084472656,6.695000171661377,386.1099853515625,14.670000076293945,295.29998779296875,595.369873046875,53.218101501464844
2026-03-24 14:11:00+00:00,174.77499389648438,8.870100021362305,195.47999572753906,41.790000915527344,6.670300006866455,385.55999755859375,14.619999885559082,294.95001220703125,594.4149780273438,52.994998931884766
2026-03-24 14:12:00+00:00,174.66000366210938,8.8100004196167,194.77000427246094,41.41999816894531,6.65500020980835,384.92999267578125,14.524999618530273,294.7900085449219,594.239990234375,52.77000045776367
2026-03-24 14:13:00+00:00,174.4149932861328,8.699999809265137,193.25,41.01319885253906,6.619999885559082,384.6400146484375,14.354999542236328,294.45001220703125,593.47998046875,52.369998931884766
2026-03-24 14:14:00+00:00,174.15499877929688,8.670000076293945,193.02999877929688,40.77989959716797,6.605000019073486,383.79998779296875,14.390000343322754,294.0899963378906,592.6500244140625,52.150001525878906
2026-03-24 14:15:00+00:00,174.2899932861328,8.694999694824219,193.3800048828125,40.95000076293945,6.619999885559082,384.2900085449219,14.420000076293945,294.1600036621094,593.2849731445312,52.16999816894531
2026-03-24 14:16:00+00:00,174.35499572753906,8.664999961853027,192.4499969482422,40.970001220703125,6.610000133514404,385.07000732421875,14.390000343322754,294.0799865722656,592.844970703125,52.099998474121094
2026-03-24 14:17:00+00:00,174.3000946044922,8.595000267028809,191.3000030517578,40.599998474121094,6.590000152587891,384.2850036621094,14.34000015258789,293.8299865722656,592.1500244140625,51.67430114746094
2026-03-24 14:18:00+00:00,174.5399932861328,8.59000015258789,190.94000244140625,40.599998474121094,6.579999923706055,384.03009033203125,14.34000015258789,293.9549865722656,592.510009765625,51.77000045776367
2026-03-24 14:19:00+00:00,174.60000610351562,8.550000190734863,190.67999267578125,40.54499816894531,6.585000038146973,384.1600036621094,14.300000190734863,294.2699890136719,592.6950073242188,51.599998474121094
2026-03-24 14:20:00+00:00,174.6699981689453,8.550000190734863,190.0500030517578,40.59000015258789,6.590000152587891,384.3800048828125,14.305000305175781,294.18499755859375,593.125,51.650001525878906
2026-03-24 14:21:00+00:00,174.53500366210938,8.555000305175781,189.97000122070312,40.72999954223633,6.593999862670898,384.5199890136719,14.300000190734863,294.1449890136719,592.8599853515625,51.56999969482422
2026-03-24 14:22:00+00:00,174.4499969482422,8.545000076293945,190.3076934814453,40.73500061035156,6.610000133514404,384.8699951171875,14.28499984741211,294.19000244140625,593.7899780273438,51.58000183105469
2026-03-24 14:23:00+00:00,174.14500427246094,8.484999656677246,188.50999450683594,40.64500045776367,6.589900016784668,383.5069885253906,14.210000038146973,293.6400146484375,593.0499877929688,51.27000045776367
2026-03-24 14:24:00+00:00,174.3350067138672,8.479999542236328,188.41000366210938,40.599998474121094,6.590000152587891,384.1099853515625,14.145000457763672,293.4150085449219,593.3300170898438,51.095001220703125
2026-03-24 14:25:00+00:00,174.3105926513672,8.505000114440918,188.22000122070312,40.84000015258789,6.5777997970581055,384.6700134277344,14.189900398254395,293.29998779296875,593.1799926757812,51.20000076293945
2026-03-24 14:26:00+00:00,174.02000427246094,8.479399681091309,186.94000244140625,40.7400016784668,6.565000057220459,384.29998779296875,14.110099792480469,293.25,593.0,51.040000915527344
2026-03-24 14:27:00+00:00,174.11000061035156,8.5,187.22999572753906,40.95000076293945,6.565000057220459,384.82501220703125,14.154999732971191,293.45001220703125,593.3886108398438,51.06999969482422
2026-03-24 14:28:00+00:00,174.4499969482422,8.494999885559082,187.5500030517578,40.970001220703125,6.565000057220459,385.4100036621094,14.154999732971191,293.6400146484375,594.3300170898438,51.119998931884766
2026-03-24 14:29:00+00:00,174.4499969482422,8.48960018157959,186.94500732421875,40.959999084472656,6.5609002113342285,385.2810974121094,14.175000190734863,293.45001220703125,594.3099975585938,51.189998626708984
2026-03-24 14:30:00+00:00,174.2550048828125,8.494999885559082,186.63819885253906,40.970001220703125,6.550000190734863,384.55999755859375,14.175000190734863,293.05999755859375,593.7550048828125,51.5099983215332
2026-03-24 14:31:00+00:00,174.32000732421875,8.529000282287598,186.0,41.0099983215332,6.540299892425537,384.58990478515625,14.170000076293945,292.8500061035156,594.0499877929688,51.59000015258789
2026-03-24 14:32:00+00:00,174.43960571289062,8.475000381469727,185.47500610351562,40.89799880981445,6.534999847412109,384.42498779296875,14.180000305175781,292.8800048828125,593.8350219726562,51.5
2026-03-24 14:33:00+00:00,174.31500244140625,8.430000305175781,185.4199981689453,40.79990005493164,6.539899826049805,383.8800048828125,14.170000076293945,293.07000732421875,593.97998046875,51.220001220703125
2026-03-24 14:34:00+00:00,174.41000366210938,8.475000381469727,185.3300018310547,40.790000915527344,6.554999828338623,384.25,14.1899995803833,293.4100036621094,594.4149780273438,51.2400016784668
2026-03-24 14:35:00+00:00,174.5399932861328,8.494999885559082,185.44000244140625,40.93000030517578,6.565000057220459,384.44000244140625,14.260000228881836,293.3599853515625,594.2899780273438,51.29999923706055
2026-03-24 14:36:00+00:00,174.6999969482422,8.545000076293945,184.89999389648438,41.13999938964844,6.559999942779541,384.14990234375,14.279999732971191,293.2699890136719,594.2899780273438,51.349998474121094
2026-03-24 14:37:00+00:00,174.47000122070312,8.539999961853027,184.72999572753906,40.94419860839844,6.559899806976318,383.239990234375,14.225000381469727,292.95001220703125,593.717529296875,51.31340026855469
2026-03-24 14:38:00+00:00,174.36990356445312,8.505000114440918,185.27000427246094,40.79999923706055,6.534999847412109,383.1099853515625,14.164999961853027,293.0150146484375,593.52001953125,51.22999954223633
2026-03-24 14:39:00+00:00,174.35000610351562,8.505000114440918,185.4199981689453,40.79999923706055,6.531000137329102,383.5899963378906,14.149999618530273,293.05999755859375,593.7999877929688,51.34000015258789
2026-03-24 14:40:00+00:00,174.31500244140625,8.475000381469727,184.98500061035156,40.72999954223633,6.534999847412109,383.3599853515625,14.140000343322754,293.0299987792969,594.2449951171875,51.13999938964844
